pickup_location_id,dropoff_location_id,avg_tip
39,227,1.2205
233,217,1.2201111111111114
177,149,1.22
188,228,1.22
71,229,1.2196153846153845
75,120,1.2192307692307693
233,147,1.219142857142857
225,33,1.2188
249,114,1.2187593052109182
166,71,1.21875
75,235,1.218607594936709
167,167,1.218556701030928
68,59,1.2183333333333333
167,100,1.2175
135,196,1.2166666666666666
95,177,1.2166666666666666
62,65,1.2166666666666666
46,208,1.2166666666666666
130,160,1.2166666666666666
225,61,1.2166666666666666
56,193,1.2166666666666666
21,155,1.2166666666666666
37,72,1.2166666666666666
126,151,1.2166666666666666
136,254,1.2166666666666666
185,174,1.2166666666666666
77,17,1.2166666666666666
26,135,1.2164285714285714
254,213,1.2161111111111111
82,134,1.2157142857142857
3,265,1.215
182,205,1.215
256,83,1.215
49,65,1.215
28,101,1.21375
14,33,1.2129032258064514
227,108,1.2128571428571426
150,72,1.2125
217,56,1.2125
197,205,1.2125
125,217,1.2125
56,131,1.2125
88,213,1.211818181818182
244,167,1.2115384615384615
74,173,1.2114754098360656
243,197,1.2114285714285715
76,17,1.2107575757575757
181,135,1.21
260,159,1.21
260,24,1.2083333333333333
157,218,1.208
71,218,1.208
76,21,1.208
148,154,1.2075
37,61,1.207142857142857
80,45,1.206
129,193,1.205714285714286
62,216,1.2053846153846155
74,83,1.205
113,264,1.2045991561181433
159,236,1.2033333333333334
74,57,1.202
164,170,1.201947308132875
197,7,1.2017391304347826
37,167,1.2016666666666667
71,65,1.2016129032258065
76,51,1.2014285714285715
49,119,1.2014285714285715
129,94,1.2014285714285715
75,60,1.2012280701754385
116,126,1.2000000000000002
95,193,1.2
89,65,1.1997142857142857
32,41,1.1990909090909092
90,68,1.1990331244404655
181,56,1.1989999999999998
152,248,1.1961538461538461
76,197,1.1961538461538461
257,14,1.1960000000000002
197,79,1.1957142857142857
13,254,1.1957142857142855
168,182,1.1949999999999998
197,39,1.1942857142857142
85,236,1.1942857142857142
232,18,1.194142857142857
18,234,1.194
123,77,1.194
75,212,1.193647058823529
130,53,1.1933333333333334
95,244,1.193265306122449
88,191,1.1932
45,76,1.1928124999999998
33,35,1.1926470588235294
159,42,1.1925
47,246,1.1925
36,70,1.1925
49,33,1.1922222222222223
97,35,1.1922222222222223
71,26,1.1916666666666667
208,137,1.1914285714285715
12,211,1.1905263157894737
230,147,1.1905263157894737
94,159,1.19
227,123,1.19
212,152,1.19
105,142,1.19
64,130,1.19
147,244,1.19
188,26,1.19
39,198,1.19
37,155,1.1892857142857143
243,16,1.1883333333333332
235,24,1.1875
129,136,1.187
17,198,1.1866666666666668
40,228,1.1866666666666665
114,249,1.1865901060070672
148,173,1.186344537815126
132,139,1.1862116991643452
218,226,1.186
235,229,1.186
19,237,1.1858333333333333
254,168,1.1854761904761904
210,91,1.185
159,116,1.185
62,188,1.185
215,22,1.1844999999999999
80,254,1.1844444444444444
71,41,1.1841666666666668
65,83,1.184
67,91,1.1833333333333333
26,161,1.1818918918918917
82,53,1.1818181818181819
143,108,1.1817460317460318
152,75,1.181304347826087
155,107,1.180909090909091
178,113,1.180909090909091
48,264,1.1806398537477147
210,87,1.1803703703703705
17,29,1.1800000000000002
242,174,1.18
241,242,1.18
216,91,1.1792307692307693
89,225,1.1787999999999998
247,61,1.1784615384615384
126,42,1.1783333333333335
222,91,1.1783333333333335
205,216,1.1783333333333335
74,120,1.1772727272727272
164,264,1.1767884615384616
220,226,1.1766666666666665
171,166,1.1766666666666665
135,164,1.1760000000000002
83,69,1.176
116,169,1.1757142857142857
216,86,1.1756666666666666
76,95,1.1755555555555555
213,41,1.1754166666666668
22,209,1.175
169,238,1.175
93,130,1.175
89,180,1.175
155,40,1.175
185,127,1.175
40,258,1.175
134,95,1.1742857142857144
144,191,1.1741666666666668
28,143,1.1733333333333333
116,216,1.1731578947368422
85,97,1.1728571428571428
244,182,1.1728571428571428
168,239,1.1725
129,226,1.1719444444444447
170,264,1.1716917293233082
213,230,1.1716666666666669
87,120,1.1714285714285713
89,77,1.1714285714285713
215,171,1.171111111111111
224,79,1.1710869565217392
80,35,1.17
177,162,1.17
128,142,1.17
193,82,1.169722222222222
263,147,1.1690476190476191
97,147,1.169
244,45,1.1687254901960784
42,74,1.1680672268907564
123,170,1.1677777777777778
193,45,1.1676315789473684
53,102,1.1666666666666667
72,123,1.1666666666666667
89,189,1.1666666666666667
26,165,1.1666666666666667
14,67,1.1666666666666667
123,85,1.1666666666666667
139,197,1.1666666666666667
52,193,1.1666666666666667
53,179,1.1666666666666667
197,14,1.1666666666666667
205,219,1.1666666666666667
188,171,1.1666666666666667
11,149,1.1666666666666667
248,244,1.1666666666666667
95,41,1.1663414634146343
168,148,1.1654545454545455
134,37,1.165
234,164,1.1648879402347918
174,74,1.1643999999999999
139,196,1.1640000000000001
153,51,1.1640000000000001
210,177,1.1640000000000001
14,66,1.1640000000000001
205,146,1.1640000000000001
33,154,1.1640000000000001
123,124,1.1640000000000001
12,55,1.164
76,41,1.1637931034482758
89,232,1.16375
80,255,1.163
213,69,1.162857142857143
36,264,1.1625
188,86,1.1613333333333336
75,126,1.160952380952381
89,193,1.160909090909091
141,193,1.160909090909091
130,82,1.1607272727272728
147,146,1.1603703703703703
142,264,1.1602921348314608
128,166,1.16
17,37,1.16
39,61,1.1596969696969697
263,167,1.1590243902439026
145,173,1.1589795918367347
264,3,1.15875
66,83,1.15875
17,173,1.1583333333333332
18,42,1.158235294117647
188,63,1.157142857142857
95,165,1.1566666666666667
91,55,1.15625
249,113,1.1561993769470404
29,231,1.1557894736842105
165,76,1.1557142857142857
137,213,1.1557142857142857
74,136,1.1555555555555554
244,213,1.1553488372093024
26,45,1.155
56,191,1.155
179,197,1.154375
29,89,1.1533333333333333
39,188,1.1533333333333333
4,35,1.1527906976744187
51,18,1.1520000000000001
117,265,1.152
28,7,1.152
197,137,1.1516666666666666
70,17,1.1513235294117647
37,226,1.15125
35,33,1.1512499999999999
222,210,1.1509090909090909
25,106,1.1505555555555556
238,264,1.1501973684210527
145,77,1.15
166,205,1.15
215,254,1.15
129,76,1.1485714285714284
216,39,1.1480701754385965
226,56,1.1480392156862746
95,222,1.1480000000000001
38,225,1.1480000000000001
212,151,1.1480000000000001
125,4,1.1469230769230767
212,75,1.1466666666666667
75,78,1.1462616822429905
177,33,1.145714285714286
136,68,1.1457142857142857
41,167,1.1457142857142857
250,146,1.145
10,124,1.145
257,75,1.143846153846154
71,152,1.14375
218,225,1.1433333333333333
39,100,1.1431578947368422
41,235,1.1422950819672133
61,91,1.1416666666666666
223,175,1.1409090909090909
55,26,1.1408333333333334
263,119,1.1405555555555555
140,217,1.1404204204204205
225,13,1.1400000000000001
165,35,1.14
122,101,1.14
47,208,1.14
121,101,1.14
139,191,1.14
254,220,1.14
122,16,1.14
216,258,1.14
259,185,1.14
117,203,1.14
35,39,1.14
159,37,1.1383333333333334
61,76,1.138076923076923
131,222,1.1375
113,249,1.137457627118644
35,162,1.1371428571428572
219,10,1.1366666666666667
146,69,1.1363414634146343
254,151,1.13625
130,191,1.136
76,226,1.1357692307692309
264,122,1.1357142857142857
45,213,1.1353333333333333
134,19,1.1352173913043477
24,116,1.1348387096774193
72,68,1.134
113,47,1.1338095238095238
227,231,1.13375
75,236,1.1330060422960728
188,254,1.133
9,50,1.1323076923076922
47,47,1.132272727272727
212,90,1.1316666666666666
218,230,1.13
140,212,1.1298000000000001
39,225,1.129655172413793
82,258,1.129
144,159,1.1283673469387754
97,225,1.1282758620689655
233,167,1.1276923076923078
144,96,1.1266666666666667
168,261,1.1266666666666667
106,264,1.1266666666666665
24,152,1.1264705882352943
145,219,1.12625
218,37,1.1260000000000001
254,219,1.1258823529411766
81,90,1.1255555555555556
141,237,1.1253900709219857
169,100,1.1246666666666667
222,191,1.1243750000000001
114,47,1.124
24,167,1.1235714285714284
260,56,1.1233333333333333
37,76,1.1224137931034481
80,250,1.1219999999999999
97,77,1.1219999999999999
79,4,1.1217232375979111
220,143,1.1214285714285714
148,232,1.120079575596817
188,25,1.1199999999999999
233,184,1.1199999999999999
97,222,1.1188888888888888
91,76,1.1184615384615384
74,78,1.1176249999999999
218,131,1.1175
259,182,1.1175
193,157,1.1175
56,10,1.1166666666666667
83,193,1.1166666666666667
217,82,1.1166666666666667
88,156,1.1163636363636362
179,83,1.1157142857142859
229,173,1.1152439024390242
262,120,1.115
49,255,1.115
190,4,1.115
36,198,1.1125
244,56,1.1125
196,258,1.1125
69,81,1.1125
168,159,1.1125
191,222,1.112258064516129
10,130,1.1119999999999999
75,59,1.1119999999999999
194,197,1.1111111111111112
134,175,1.11
72,89,1.11
171,93,1.11
62,17,1.11
51,32,1.11
42,3,1.1097142857142859
131,234,1.108888888888889
235,263,1.1087500000000001
25,167,1.1083333333333334
146,202,1.1083333333333334
101,114,1.1075
35,196,1.1075
216,196,1.1068421052631578
165,25,1.1068181818181817
77,155,1.1057142857142856
235,76,1.1054545454545455
76,65,1.1053225806451612
200,244,1.1043749999999999
121,61,1.1039999999999999
125,264,1.1026315789473684
193,112,1.1025
225,215,1.1021739130434782
83,142,1.1016666666666668
129,80,1.1016666666666666
164,234,1.1009234234234233
180,197,1.1
197,15,1.1
193,136,1.1
69,263,1.1
28,202,1.1
255,174,1.1
15,101,1.1
215,218,1.1
167,240,1.1
21,37,1.1
50,32,1.0998076923076923
55,17,1.0969230769230771
156,49,1.0966666666666667
75,227,1.0966666666666667
224,264,1.0965384615384617
220,42,1.096
64,95,1.0959999999999999
141,236,1.095592459605027
213,75,1.0951851851851853
209,47,1.095
125,158,1.0948987854251009
183,42,1.0946153846153845
61,65,1.0944000000000003
243,95,1.0942857142857143
168,183,1.092857142857143
265,130,1.0925
85,250,1.0922222222222222
91,256,1.092
45,235,1.0919999999999999
10,198,1.0916666666666666
87,217,1.0912
188,123,1.0911111111111111
211,144,1.0903614457831325
71,87,1.09
193,63,1.0899999999999999
74,260,1.0892857142857144
60,75,1.088888888888889
49,86,1.0885714285714285
67,137,1.0883333333333334
71,42,1.088235294117647
219,196,1.088
235,148,1.088
108,25,1.088
81,168,1.0875
188,233,1.0865384615384615
49,4,1.0857142857142856
123,35,1.0857142857142856
79,224,1.0852479338842975
216,72,1.0852380952380951
234,113,1.0847096092925026
254,188,1.0844444444444443
235,161,1.0843749999999999
140,173,1.0836144578313254
50,48,1.0831621621621623
75,247,1.0820512820512822
166,151,1.0817699115044248
65,215,1.0816666666666668
56,74,1.0811111111111111
188,76,1.0806666666666664
228,195,1.08
35,168,1.08
254,116,1.08
97,180,1.08
258,129,1.08
121,70,1.08
39,71,1.08
139,130,1.0799999999999998
182,42,1.0799999999999998
123,39,1.079090909090909
141,235,1.0785882352941176
61,188,1.0785714285714285
72,97,1.0783783783783782
70,218,1.0783333333333334
265,205,1.0777777777777777
146,197,1.0772
218,16,1.0766666666666669
83,215,1.0766666666666667
22,229,1.0766666666666667
21,141,1.0755555555555556
181,10,1.0753333333333333
4,224,1.07475
144,235,1.0742857142857143
86,205,1.074
191,63,1.074
38,39,1.074
177,171,1.074
237,236,1.0736495867768594
116,94,1.0736363636363637
129,160,1.0733333333333335
224,28,1.0733333333333333
223,207,1.072
40,123,1.072
151,264,1.071954887218045
152,254,1.0719354838709678
35,88,1.0718181818181818
205,37,1.0712
116,75,1.0701923076923077
228,155,1.07
238,248,1.0692920353982303
17,70,1.0692857142857142
113,234,1.0684664536741215
76,62,1.0679310344827586
50,143,1.0666891891891894
256,51,1.0666666666666667
49,106,1.0666666666666667
179,169,1.066
179,82,1.065957446808511
213,254,1.0656249999999998
125,187,1.0641176470588236
21,230,1.0641176470588236
80,168,1.064
141,212,1.0639864864864865
168,225,1.0633333333333332
21,48,1.0633333333333332
108,71,1.062857142857143
89,195,1.062857142857143
29,14,1.0627272727272727
258,171,1.0625
124,80,1.0625
154,181,1.0625
97,70,1.0621052631578947
239,173,1.0610091743119265
91,42,1.0609090909090908
113,79,1.0607735583684952
42,184,1.06
93,56,1.06
72,142,1.06
69,230,1.059642857142857
217,87,1.0594117647058825
83,216,1.0594117647058823
35,24,1.0590909090909089
16,260,1.059
157,26,1.0583333333333333
146,74,1.0582000000000003
165,232,1.058
76,219,1.058
135,65,1.0575
75,47,1.0572222222222223
160,39,1.0571428571428572
141,264,1.0571385542168676
213,18,1.0563636363636364
49,232,1.05625
76,155,1.0558823529411767
75,69,1.0556626506024096
41,32,1.055142857142857
177,244,1.0550000000000002
166,192,1.0548148148148149
90,47,1.0542222222222222
90,234,1.0534080000000003
35,85,1.0533333333333335
193,53,1.0533333333333332
97,4,1.053125
70,179,1.053
213,119,1.052857142857143
24,159,1.0527272727272727
137,235,1.052698412698413
71,88,1.052
247,127,1.052
69,31,1.052
17,108,1.052
168,184,1.052
42,119,1.051111111111111
213,49,1.051111111111111
28,264,1.0508333333333333
89,222,1.0505882352941176
61,123,1.05
91,49,1.0495652173913044
32,247,1.049090909090909
265,229,1.048
10,56,1.0477777777777777
140,219,1.0469841269841271
137,170,1.0466832034018425
166,78,1.0466666666666666
49,97,1.0464864864864865
7,70,1.046470588235294
100,147,1.0462406015037595
175,161,1.0460869565217392
80,39,1.0452380952380953
205,164,1.0450000000000002
188,56,1.045
223,82,1.045
72,164,1.045
145,235,1.045
62,139,1.045
198,173,1.0444444444444445
195,155,1.044
234,38,1.0436363636363637
210,45,1.0433333333333334
28,17,1.0433333333333334
210,181,1.042857142857143
11,61,1.0425
108,222,1.0425
69,213,1.0425
92,98,1.0425
49,63,1.0425
56,223,1.0425
94,41,1.0425
181,72,1.0413636363636363
177,92,1.04
218,17,1.04
250,234,1.04
168,4,1.04
82,171,1.0392307692307694
50,264,1.0386982248520709
144,264,1.0384615384615385
241,116,1.0375
116,147,1.0375
90,186,1.0371267893660532
75,21,1.036
51,68,1.036
188,190,1.0357142857142858
26,108,1.03375
116,60,1.03375
155,150,1.03375
11,181,1.03375
14,45,1.0333333333333334
177,261,1.032857142857143
61,242,1.0325
61,260,1.032
136,186,1.0316666666666667
136,45,1.0316666666666667
218,155,1.0316666666666667
37,91,1.0316666666666665
66,49,1.03
56,35,1.03
257,111,1.03
61,33,1.03
62,219,1.03
7,226,1.0295348837209304
90,249,1.02922131147541
33,195,1.028888888888889
101,238,1.0285
223,179,1.028
32,188,1.028
178,231,1.0266666666666666
222,193,1.0255555555555556
168,158,1.0250000000000001
159,136,1.025
36,10,1.025
123,106,1.025
39,149,1.025
119,177,1.0245000000000002
258,226,1.0242857142857142
203,179,1.0242857142857142
165,100,1.0242857142857142
197,123,1.0242857142857142
39,107,1.024166666666667
210,74,1.0236363636363637
17,181,1.0233333333333334
149,181,1.022857142857143
55,228,1.0225
75,56,1.0223456790123457
74,56,1.0217142857142858
226,213,1.0209523809523808
226,91,1.02
17,190,1.02
7,250,1.0186666666666666
76,203,1.0186666666666666
258,237,1.0185714285714285
37,97,1.0185
119,143,1.018
35,74,1.017777777777778
166,60,1.0175
70,215,1.017
219,95,1.0158823529411767
74,235,1.0152941176470587
146,56,1.0148000000000001
91,39,1.014
239,212,1.0135714285714286
74,248,1.0134615384615384
26,217,1.013125
4,169,1.0130000000000001
53,37,1.012857142857143
130,19,1.0116666666666667
220,182,1.011111111111111
193,223,1.0100000000000002
82,220,1.01
198,179,1.01
232,60,1.01
234,107,1.0096533795493936
249,264,1.0087837837837839
203,97,1.00875
71,29,1.0083333333333333
131,209,1.0067857142857144
155,154,1.0066666666666666
163,94,1.0063636363636363
155,124,1.005625
36,71,1.005
235,170,1.0045454545454546
125,249,1.0037150837988829
121,218,1.0025
182,41,1.0018518518518518
173,166,1.0016666666666667
113,90,1.0016417910447761
92,42,1.0014285714285713
123,140,1.00125
254,231,1.001111111111111
119,95,1.0
47,78,1.0
80,70,1.0
78,116,1.0
250,182,1.0
69,47,1.0
165,68,1.0
228,223,1.0
22,2,1.0
260,208,1.0
95,219,1.0
261,94,1.0
181,78,1.0
69,262,1.0
182,20,1.0
82,194,1.0
135,161,1.0
151,183,1.0
155,83,1.0
111,255,1.0
92,238,1.0
163,30,1.0
226,94,1.0
255,34,1.0
216,177,1.0
42,157,1.0
166,77,1.0
188,216,1.0
225,62,1.0
217,90,1.0
82,250,1.0
133,62,1.0
253,129,1.0
165,217,1.0
29,229,1.0
106,62,1.0
224,120,1.0
166,219,1.0
225,226,0.9986666666666667
220,116,0.9981818181818182
182,264,0.998
17,210,0.998
222,76,0.998
129,223,0.9976470588235294
41,74,0.9974444444444446
135,236,0.9971428571428572
179,92,0.9969565217391304
168,47,0.99625
159,141,0.9958333333333332
186,100,0.9951529411764707
124,150,0.9946666666666667
238,155,0.9942857142857143
143,142,0.993857715430862
193,177,0.9933333333333333
260,7,0.9931428571428571
235,48,0.993125
32,113,0.9922222222222222
82,37,0.9916666666666667
205,134,0.990909090909091
39,55,0.9907407407407409
217,246,0.99
136,129,0.99
68,264,0.9893087557603687
149,39,0.9885714285714285
168,56,0.9883333333333333
28,130,0.9880000000000001
61,209,0.9877777777777779
40,71,0.9875
227,72,0.9875
168,10,0.9871428571428572
81,191,0.9871428571428572
77,49,0.9866666666666667
211,125,0.9864545454545454
25,258,0.9863636363636363
229,140,0.9861879432624117
129,83,0.9861538461538462
121,129,0.9857142857142858
220,140,0.985
233,222,0.985
70,264,0.9846666666666667
168,169,0.9842857142857142
77,29,0.984
135,92,0.984
193,20,0.9833333333333334
189,66,0.9833333333333334
165,107,0.9833333333333334
205,62,0.9833333333333334
100,96,0.9824
237,78,0.9822807017543859
72,49,0.9822222222222222
226,226,0.9818982630272952
215,91,0.9814285714285714
82,129,0.9814285714285713
247,220,0.9810000000000001
34,225,0.98
65,34,0.98
82,152,0.98
152,64,0.9799999999999999
179,53,0.9789473684210527
76,216,0.97875
10,192,0.9785714285714286
129,147,0.9783333333333332
152,212,0.9782142857142857
188,238,0.9776470588235294
55,14,0.9775
247,242,0.9771428571428573
217,227,0.9766666666666667
41,183,0.9766666666666666
95,18,0.97625
80,121,0.975
45,39,0.9745454545454546
263,262,0.9744838921761998
117,130,0.9742857142857143
151,60,0.9737931034482759
129,56,0.973125
7,129,0.9729411764705883
177,232,0.9727272727272727
265,137,0.9720000000000001
157,65,0.9720000000000001
177,197,0.9708333333333333
48,50,0.9701880222841226
36,97,0.9700000000000001
78,107,0.97
53,265,0.97
37,121,0.97
258,97,0.97
78,74,0.9699999999999999
41,78,0.9696296296296295
191,35,0.9694117647058824
209,159,0.9688235294117646
227,210,0.96875
35,100,0.968
129,51,0.9677777777777776
41,42,0.9677664974619291
22,72,0.9675
165,26,0.9675
215,101,0.9675
95,63,0.9675
77,10,0.9675
81,78,0.9675
207,264,0.9674999999999999
90,78,0.967304347826087
239,143,0.9672332015810277
69,3,0.9653333333333334
4,159,0.9651851851851851
226,72,0.9623529411764705
66,153,0.96125
85,129,0.9612499999999999
229,141,0.96002886002886
19,71,0.96
198,129,0.96
61,71,0.96
4,94,0.96
61,94,0.96
239,238,0.9590961337513064
61,82,0.9590909090909091
65,208,0.958888888888889
175,139,0.95875
29,222,0.95875
72,219,0.9583333333333334
25,213,0.9581818181818181
191,177,0.9575
182,151,0.9571428571428572
138,173,0.9569696969696969
210,35,0.9569230769230769
238,239,0.9558676393955183
95,92,0.9550000000000001
174,100,0.955
82,226,0.955
75,159,0.954871794871795
246,264,0.9545098039215686
202,140,0.9540000000000001
226,7,0.9539682539682539
263,193,0.9537037037037038
72,170,0.9525
260,226,0.9523636363636364
209,173,0.9520000000000002
26,163,0.952
218,179,0.951875
137,217,0.951659574468085
70,209,0.9514285714285714
159,76,0.9511111111111111
165,236,0.9511111111111111
70,126,0.950909090909091
191,193,0.9500000000000001
67,25,0.95
218,56,0.95
126,116,0.95
83,258,0.95
242,41,0.95
159,166,0.95
121,226,0.9483333333333333
236,75,0.9481374501992033
100,186,0.9476619273301738
38,60,0.9475
41,152,0.946875
47,51,0.9457894736842105
177,41,0.9454545454545454
129,260,0.9454166666666667
75,203,0.945
146,10,0.945
205,56,0.9444444444444444
166,152,0.944313725490196
68,90,0.9441129032258064
239,142,0.9437203557312253
114,211,0.9435843373493975
69,32,0.9433333333333334
178,33,0.9433333333333334
82,218,0.9427272727272729
42,169,0.9424999999999999
247,65,0.9417142857142857
42,24,0.9414285714285714
17,39,0.9406896551724139
79,264,0.9401201923076921
121,205,0.9400000000000001
182,232,0.9400000000000001
56,65,0.9400000000000001
122,95,0.94
10,215,0.9396666666666665
82,16,0.9393333333333334
218,92,0.9390000000000001
254,75,0.9386363636363636
125,114,0.9386206896551724
213,88,0.9386153846153845
168,137,0.9382352941176471
88,209,0.9376923076923076
262,173,0.9375
137,167,0.935909090909091
220,151,0.9349999999999999
203,82,0.9349999999999999
140,264,0.9348106060606062
42,248,0.9344117647058823
133,140,0.9341666666666667
71,72,0.9339999999999999
196,68,0.933939393939394
91,205,0.93375
106,71,0.9335714285714286
180,7,0.9333333333333333
37,82,0.9333333333333333
217,92,0.9333333333333332
226,225,0.9328865979381443
260,171,0.9327272727272727
152,250,0.9326086956521741
177,138,0.9325
85,162,0.932
62,36,0.932
93,226,0.932
91,189,0.932
166,248,0.9314285714285714
75,173,0.9312727272727271
18,168,0.93125
247,254,0.9309589041095891
50,205,0.9303999999999999
197,222,0.93
10,35,0.93
165,77,0.93
165,222,0.93
9,70,0.93
254,127,0.93
61,37,0.9299999999999999
195,35,0.9299999999999999
179,70,0.9299999999999999
238,151,0.9285005636978582
125,211,0.9282371794871793
152,173,0.9282352941176472
33,65,0.9281632653061223
140,262,0.9278634639696587
63,130,0.9271428571428572
26,35,0.9264285714285714
39,90,0.926
205,97,0.925
95,173,0.925
26,188,0.9241666666666667
205,171,0.924
69,140,0.924
35,149,0.924
26,133,0.924
39,52,0.9239999999999998
223,21,0.9236363636363637
252,42,0.9228571428571428
250,174,0.9212499999999999
182,75,0.9207692307692307
10,193,0.92
143,248,0.9199999999999999
193,33,0.9197142857142856
91,186,0.919375
198,170,0.9191666666666668
69,61,0.9177777777777778
258,41,0.9177777777777778
166,235,0.9177272727272728
222,222,0.9171428571428571
188,191,0.9171428571428571
91,124,0.917
188,35,0.9166666666666666
42,212,0.9164285714285715
97,157,0.91625
152,166,0.9153472222222222
167,116,0.915
179,182,0.914
41,75,0.9138620689655174
75,18,0.9134730538922154
51,94,0.9125
95,9,0.9125
101,122,0.9125
98,93,0.9119999999999999
39,132,0.9119047619047619
78,254,0.9116666666666666
263,141,0.9113947847180107
3,69,0.911111111111111
70,74,0.9110526315789474
225,222,0.9107692307692308
76,92,0.9099999999999999
62,87,0.9099999999999999
174,126,0.9099999999999999
216,53,0.9099999999999999
229,233,0.9098156115550092
82,117,0.9090909090909091
10,16,0.9090909090909091
50,38,0.9090909090909091
80,198,0.9081818181818182
127,146,0.9075
101,43,0.9072727272727273
155,39,0.9071428571428571
80,205,0.9071428571428571
140,141,0.9068313140726936
160,45,0.9066666666666667
218,231,0.9066666666666667
218,138,0.9066666666666667
137,78,0.906530612244898
85,56,0.9064285714285715
193,137,0.9063157894736842
215,86,0.9057142857142857
143,264,0.9055844155844155
146,39,0.9055555555555556
197,225,0.9053846153846153
42,47,0.9033333333333332
26,123,0.9028571428571429
224,137,0.9025454545454545
244,217,0.9023809523809524
74,159,0.9022222222222224
17,155,0.9022222222222221
263,173,0.9019583333333333
22,88,0.9016666666666667
17,168,0.9011111111111111
197,244,0.901
211,264,0.9001418439716311
40,197,0.9
168,97,0.9
217,186,0.9
91,37,0.8999999999999999
232,77,0.8990476190476192
69,79,0.8977777777777778
226,86,0.897
41,47,0.8965714285714287
129,39,0.89625
114,113,0.8960736975857688
35,265,0.895
61,264,0.895
134,260,0.895
89,181,0.8945454545454545
24,169,0.8941935483870969
81,126,0.8933333333333332
89,61,0.8926666666666667
226,179,0.8926315789473684
70,83,0.8925
155,89,0.8925
220,81,0.8925
218,117,0.8925
220,254,0.8925
51,254,0.8925
43,76,0.8917391304347827
32,145,0.8916666666666666
72,62,0.89
62,113,0.8884615384615385
17,264,0.8880000000000001
169,49,0.8877777777777778
61,86,0.8875
17,144,0.8875
47,242,0.8870000000000001
40,66,0.8866666666666667
14,87,0.8858823529411765
74,47,0.8857142857142858
76,215,0.8855555555555554
146,173,0.8854285714285713
123,14,0.8852941176470589
36,216,0.885
205,15,0.8842857142857143
25,124,0.8842857142857143
144,173,0.8842222222222222
146,83,0.8837499999999999
24,78,0.8828571428571428
219,254,0.8824000000000001
224,107,0.8820879120879119
247,209,0.882
209,45,0.8815942028985507
151,136,0.881159420289855
236,47,0.8809859154929578
181,189,0.8808695652173912
254,78,0.8808333333333334
256,258,0.8805555555555555
246,173,0.8803773584905661
166,24,0.8803481012658226
39,139,0.8800000000000001
263,44,0.88
237,141,0.879234949832776
72,227,0.8789999999999999
141,140,0.8785317860746722
102,25,0.8775
197,49,0.8773333333333333
35,65,0.8768627450980393
158,249,0.8767139175257731
186,264,0.8765157750342936
24,250,0.87625
4,83,0.8759459459459459
141,173,0.8755865921787708
210,209,0.8755555555555555
28,196,0.875
62,25,0.875
225,97,0.875
193,37,0.875
250,244,0.875
123,62,0.875
225,197,0.8744827586206896
71,33,0.8738095238095237
7,157,0.8728571428571429
208,74,0.872
146,159,0.8714285714285713
17,65,0.8714285714285713
234,264,0.871257731958763
185,197,0.87
210,26,0.87
257,50,0.8699999999999999
121,7,0.8695
71,113,0.8684615384615384
74,219,0.8677142857142857
197,61,0.8672727272727273
143,239,0.8672425531914892
51,137,0.867
167,213,0.8666666666666667
258,35,0.8666666666666667
222,72,0.8666666666666667
247,24,0.8666666666666667
91,85,0.8666666666666667
59,242,0.8666666666666667
67,123,0.8666666666666667
168,243,0.866
229,193,0.8654545454545456
97,17,0.8645454545454544
42,250,0.8640000000000001
53,215,0.8640000000000001
244,17,0.8638888888888889
16,10,0.8633333333333333
45,159,0.8633333333333333
209,222,0.8633333333333333
188,65,0.8632142857142856
28,129,0.8628571428571429
257,157,0.8628571428571429
169,90,0.8628571428571429
263,236,0.8623417961348995
35,97,0.8603125
152,78,0.8600000000000001
139,107,0.8600000000000001
198,80,0.86
92,175,0.8592307692307694
232,264,0.8590476190476191
213,229,0.85875
236,264,0.858680412371134
213,243,0.8583333333333334
200,51,0.8583333333333334
42,63,0.8571428571428571
216,130,0.8566666666666667
186,90,0.8564609800362974
236,263,0.8563682170542635
37,197,0.8563636363636363
151,238,0.8556023770934631
189,49,0.855
196,131,0.855
47,136,0.855
69,43,0.855
182,174,0.855
39,63,0.855
243,182,0.855
146,213,0.8547619047619047
222,97,0.8538888888888889
17,188,0.8533333333333334
159,247,0.8533333333333334
121,48,0.8528571428571429
75,94,0.8523809523809526
165,225,0.8522222222222222
86,76,0.8515384615384616
205,72,0.8513333333333333
210,107,0.8511111111111112
190,257,0.85
3,119,0.85
89,165,0.85
265,78,0.85
229,264,0.8493725490196078
136,50,0.8480000000000001
10,92,0.8473076923076922
263,75,0.8464760147601474
203,61,0.8460000000000001
85,145,0.8450000000000001
62,193,0.8450000000000001
182,152,0.8449999999999999
216,75,0.8445
228,74,0.8439285714285714
146,94,0.84375
7,173,0.8436956521739131
72,90,0.8428571428571429
171,226,0.8422222222222222
26,137,0.8421428571428571
185,159,0.842
256,35,0.8418181818181818
40,25,0.8414285714285714
143,56,0.8408333333333333
181,97,0.838181818181818
180,162,0.8380645161290323
125,173,0.8379411764705882
205,63,0.8377777777777777
235,185,0.8375
134,219,0.8375
242,126,0.8375
42,153,0.8375
130,264,0.8374999999999999
50,142,0.8372292993630575
218,86,0.8371428571428571
97,159,0.8363636363636363
129,173,0.8356250000000001
247,74,0.8352941176470587
17,72,0.835
29,113,0.835
188,137,0.8344285714285715
225,17,0.833888888888889
129,7,0.8334782608695653
95,146,0.8333333333333334
223,173,0.8333333333333334
